#TYPE System.Diagnostics.Process
"__NounName","Name","Handles","VM","WS","PM","NPM","Path","Company","CPU","FileVersion","ProductVersion","Description","Product","BasePriority","ExitCode","HasExited","ExitTime","Handle","HandleCount","Id","MachineName","MainWindowHandle","MainWindowTitle","MainModule","MaxWorkingSet","MinWorkingSet","Modules","NonpagedSystemMemorySize","NonpagedSystemMemorySize64","PagedMemorySize","PagedMemorySize64","PagedSystemMemorySize","PagedSystemMemorySize64","PeakPagedMemorySize","PeakPagedMemorySize64","PeakWorkingSet","PeakWorkingSet64","PeakVirtualMemorySize","PeakVirtualMemorySize64","PriorityBoostEnabled","PriorityClass","PrivateMemorySize","PrivateMemorySize64","PrivilegedProcessorTime","ProcessName","ProcessorAffinity","Responding","SessionId","StartInfo","StartTime","SynchronizingObject","Threads","TotalProcessorTime","UserProcessorTime","VirtualMemorySize","VirtualMemorySize64","EnableRaisingEvents","StandardInput","StandardOutput","StandardError","WorkingSet","WorkingSet64","Site","Container"
"Process","PresentationFontCache","198","536002560","5931008","27602944","25636","C:\Windows\Microsoft.Net\Framework64\v3.0\WPF\PresentationFontCache.exe","Microsoft Corporation","0,9984064","3.0.6920.5011 built by: Win7SP1","3.0.6920.5011","PresentationFontCache.exe","Microsoft? .NET Framework","8",,"False",,"2012","198","508",".","0","","System.Diagnostics.ProcessModule (PresentationFontCache.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","25636","25636","27602944","27602944","224584","224584","32915456","32915456","26050560","26050560","543576064","543576064","True","Normal","27602944","27602944","00:00:00.4212027","PresentationFontCache","15","True","0","System.Diagnostics.ProcessStartInfo","16/07/2011 14:54:14",,"System.Diagnostics.ProcessThreadCollection","00:00:00.9984064","00:00:00.5772037","536002560","536002560","False",,,,"5931008","5931008",,
"Process","winlogon","118","59002880","2076672","3452928","8952","C:\Windows\system32\winlogon.exe","Microsoft Corporation","0,9828063","6.1.7601.17514 (win7sp1_rtm.101119-1850)","6.1.7601.17514","Aplicaci?n de inicio de sesi?n de Windows","Sistema operativo Microsoft? Windows?","13",,"False",,"2360","118","904",".","0","","System.Diagnostics.ProcessModule (winlogon.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","8952","8952","3452928","3452928","110920","110920","4362240","4362240","8867840","8867840","62402560","62402560","True","High","3452928","3452928","00:00:00.7800050","winlogon","15","True","1","System.Diagnostics.ProcessStartInfo","16/07/2011 14:54:11",,"System.Diagnostics.ProcessThreadCollection","00:00:00.9828063","00:00:00.2028013","59002880","59002880","False",,,,"2076672","2076672",,
"Process","SCHTASK","186","119971840","2891776","3649536","15248","C:\PROGRA~2\ThinkPad\UTILIT~1\SCHTASK.exe","Lenovo Group Limited","0,936006","1.0.0.1","1.0.0.1","Power Manager Power Agenda","ScheduledTask","8",,"False",,"1996","186","4128",".","0","","System.Diagnostics.ProcessModule (SCHTASK.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","15248","15248","3649536","3649536","213224","213224","3846144","3846144","7274496","7274496","128315392","128315392","True","Normal","3649536","3649536","00:00:00.4836031","SCHTASK","15","True","1","System.Diagnostics.ProcessStartInfo","16/07/2011 14:55:59",,"System.Diagnostics.ProcessThreadCollection","00:00:00.9360060","00:00:00.4524029","119971840","119971840","False",,,,"2891776","2891776",,
"Process","NclUSBSrv64","74","71135232","4251648","1896448","7216","C:\Program Files (x86)\PC Connectivity Solution\Transports\NclUSBSrv64.exe","Nokia","0,8736056","7, 0, 27, 2","3.13","USB Media Server","PC Connectivity Solution","13",,"False",,"820","74","13124",".","0","","System.Diagnostics.ProcessModule (NclUSBSrv64.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","7216","7216","1896448","1896448","133272","133272","1925120","1925120","4714496","4714496","71151616","71151616","True","High","1896448","1896448","00:00:00.3744024","NclUSBSrv64","15","True","0","System.Diagnostics.ProcessStartInfo","21/07/2011 8:13:35",,"System.Diagnostics.ProcessThreadCollection","00:00:00.8736056","00:00:00.4992032","71135232","71135232","False",,,,"4251648","4251648",,
"Process","TpShocks","88","67026944","1536000","2740224","7928","C:\Windows\System32\TpShocks.exe","Lenovo.","0,7644049","1.74.1.0001","1.74","ThinkVantage Active Protection System","ThinkVantage Active Protection System","8",,"False",,"1684","88","4500",".","0","","System.Diagnostics.ProcessModule (TpShocks.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","7928","7928","2740224","2740224","122352","122352","2801664","2801664","5849088","5849088","70172672","70172672","True","Normal","2740224","2740224","00:00:00.5304034","TpShocks","15","True","1","System.Diagnostics.ProcessStartInfo","16/07/2011 14:55:50",,"System.Diagnostics.ProcessThreadCollection","00:00:00.7644049","00:00:00.2340015","67026944","67026944","False",,,,"1536000","1536000",,
"Process","RCIMGDIR","54","67080192","1634304","2453504","6960","C:\Program Files (x86)\Integrated Camera Driver\X64\RCIMGDIR.exe","Ricoh co.,Ltd.","0,6864044","1, 1, 0, 0","1, 1, 0, 0","RCIMGDIR","RCIMGDIR","8",,"False",,"2372","54","5096",".","0","","System.Diagnostics.ProcessModule (RCIMGDIR.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","6960","6960","2453504","2453504","125864","125864","2453504","2453504","5419008","5419008","67080192","67080192","True","Normal","2453504","2453504","00:00:00.4524029","RCIMGDIR","15","True","1","System.Diagnostics.ProcessStartInfo","16/07/2011 14:55:57",,"System.Diagnostics.ProcessThreadCollection","00:00:00.6864044","00:00:00.2340015","67080192","67080192","False",,,,"1634304","1634304",,
"Process","igfxtray","126","91688960","2543616","4071424","9608","C:\Windows\System32\igfxtray.exe","Intel Corporation","0,6864044","8.15.10.2253","8.15.10.2253","igfxTray Module","Intel(R) Common User Interface","8",,"False",,"1372","126","1860",".","0","","System.Diagnostics.ProcessModule (igfxtray.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","9608","9608","4071424","4071424","164040","164040","11849728","11849728","7835648","7835648","96931840","96931840","True","Normal","4071424","4071424","00:00:00.4212027","igfxtray","15","True","1","System.Diagnostics.ProcessStartInfo","16/07/2011 14:55:51",,"System.Diagnostics.ProcessThreadCollection","00:00:00.6864044","00:00:00.2652017","91688960","91688960","False",,,,"2543616","2543616",,
"Process","igfxext","87","66433024","3092480","3522560","8288","C:\Windows\system32\igfxext.exe","Intel Corporation","0,6708043","8.15.10.2253","8.15.10.2253","igfxext Module","Intel(R) Common User Interface","8",,"False",,"2220","87","4852",".","0","","System.Diagnostics.ProcessModule (igfxext.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","8288","8288","3522560","3522560","116984","116984","3629056","3629056","6553600","6553600","70635520","70635520","True","Normal","3522560","3522560","00:00:00.3588023","igfxext","15","True","1","System.Diagnostics.ProcessStartInfo","16/07/2011 14:56:04",,"System.Diagnostics.ProcessThreadCollection","00:00:00.6708043","00:00:00.3120020","66433024","66433024","False",,,,"3092480","3092480",,
"Process","ielowutil","95","58191872","540672","1843200","9728","C:\Program Files (x86)\Internet Explorer\IELowutil.exe","Microsoft Corporation","0,624004","9.00.8112.16421 (WIN7_IE9_RTM.110308-0330)","9.00.8112.16421","Internet Low-Mic Utility Tool","Windows? Internet Explorer","6",,"False",,"2028","95","3076",".","0","","System.Diagnostics.ProcessModule (IELowutil.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","9728","9728","1843200","1843200","110248","110248","2129920","2129920","5750784","5750784","60813312","60813312","True","BelowNormal","1843200","1843200","00:00:00.3900025","ielowutil","15","True","1","System.Diagnostics.ProcessStartInfo","17/07/2011 23:46:07",,"System.Diagnostics.ProcessThreadCollection","00:00:00.6240040","00:00:00.2340015","58191872","58191872","False",,,,"540672","540672",,
"Process","mscorsvw","127","84709376","2859008","4165632","11656","C:\Windows\Microsoft.NET\Framework\v2.0.50727\mscorsvw.exe","Microsoft Corporation","0,624004","2.0.50727.4927 (NetFXspW7.050727-4900)","2.0.50727.4927",".NET Runtime Optimization Service","Microsoft? .NET Framework","8",,"False",,"2704","127","4416",".","0","","System.Diagnostics.ProcessModule (mscorsvw.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","11656","11656","4165632","4165632","146200","146200","4222976","4222976","5505024","5505024","86020096","86020096","True","Normal","4165632","4165632","00:00:00.3276021","mscorsvw","15","True","1","System.Diagnostics.ProcessStartInfo","20/07/2011 23:25:36",,"System.Diagnostics.ProcessThreadCollection","00:00:00.6240040","00:00:00.2964019","84709376","84709376","False",,,,"2859008","2859008",,
"Process","TpScrex","66","72093696","737280","2146304","8400","C:\Program Files\Lenovo\Zoom\TpScrex.exe","Lenovo Group Limited","0,5928038","2.24","2.24","ThinkPad UltraZoom","ThinkPad UltraZoom","8",,"False",,"2084","66","4308",".","0","","System.Diagnostics.ProcessModule (TpScrex.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","8400","8400","2146304","2146304","135616","135616","2199552","2199552","5443584","5443584","73404416","73404416","True","Normal","2146304","2146304","00:00:00.2184014","TpScrex","15","True","1","System.Diagnostics.ProcessStartInfo","16/07/2011 14:55:48",,"System.Diagnostics.ProcessThreadCollection","00:00:00.5928038","00:00:00.3744024","72093696","72093696","False",,,,"737280","737280",,
"Process","svchost","154","49217536","1613824","5656576","21056","C:\Windows\system32\svchost.exe","Microsoft Corporation","0,4524029","6.1.7600.16385 (win7_rtm.090713-1255)","6.1.7600.16385","Proceso host para los servicios de Windows","Sistema operativo Microsoft? Windows?","8",,"False",,"2748","154","2104",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","21056","21056","5656576","5656576","75536","75536","5865472","5865472","9928704","9928704","51314688","51314688","True","Normal","5656576","5656576","00:00:00.1872012","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","16/07/2011 14:54:14",,"System.Diagnostics.ProcessThreadCollection","00:00:00.4524029","00:00:00.2652017","49217536","49217536","False",,,,"1613824","1613824",,
"Process","svchost","159","53051392","2482176","4628480","12328","C:\Windows\system32\svchost.exe","Microsoft Corporation","0,4056026","6.1.7600.16385 (win7_rtm.090713-1255)","6.1.7600.16385","Proceso host para los servicios de Windows","Sistema operativo Microsoft? Windows?","8",,"False",,"2052","159","2664",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","12328","12328","4628480","4628480","84696","84696","5738496","5738496","6660096","6660096","57524224","57524224","True","Normal","4628480","4628480","00:00:00.2028013","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","16/07/2011 14:54:15",,"System.Diagnostics.ProcessThreadCollection","00:00:00.4056026","00:00:00.2028013","53051392","53051392","False",,,,"2482176","2482176",,
"Process","scheduler_proxy","188","116686848","229376","4616192","17432","C:\Program Files (x86)\Common Files\Lenovo\Scheduler\scheduler_proxy.exe","Lenovo Group Limited","0,3900025","4,30,12,1","4,30,12,1","scheduler_proxy Application","scheduler_proxy Application","8",,"False",,"1240","188","10360",".","0","","System.Diagnostics.ProcessModule (scheduler_proxy.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","17432","17432","4616192","4616192","211928","211928","6950912","6950912","14471168","14471168","128856064","128856064","True","Normal","4616192","4616192","00:00:00.2652017","scheduler_proxy","15","True","1","System.Diagnostics.ProcessStartInfo","20/07/2011 12:00:08",,"System.Diagnostics.ProcessThreadCollection","00:00:00.3900025","00:00:00.1248008","116686848","116686848","False",,,,"229376","229376",,
"Process","BcmSqlStartupSvc","160","56840192","966656","2473984","17344","C:\Program Files (x86)\Microsoft Small Business\Business Contact Manager\BcmSqlStartupSvc.exe","Microsoft Corporation","0,3744024","3.0.7311.0","3.0.7311.0","BCM SQL Startup Service","Microsoft Office Outlook 2007 with Business Contact Manager","8",,"False",,"2324","160","1904",".","0","","System.Diagnostics.ProcessModule (BcmSqlStartupSvc.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","17344","17344","2473984","2473984","97952","97952","2588672","2588672","6832128","6832128","59465728","59465728","True","Normal","2473984","2473984","00:00:00.2340015","BcmSqlStartupSvc","15","True","0","System.Diagnostics.ProcessStartInfo","16/07/2011 14:54:13",,"System.Diagnostics.ProcessThreadCollection","00:00:00.3744024","00:00:00.1404009","56840192","56840192","False",,,,"966656","966656",,
"Process","MCPLaunch","49","61681664","1122304","1220608","7208","C:\Program Files (x86)\Lenovo\Message Center Plus\MCPLaunch.exe","","0,3744024","2,0,6,0","2,0,6,0","Message Center Plus Launcher","Message Center Plus","4",,"False",,"1676","49","2484",".","0","","System.Diagnostics.ProcessModule (MCPLaunch.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","7208","7208","1220608","1220608","117752","117752","1236992","1236992","3977216","3977216","66179072","66179072","True","Idle","1220608","1220608","00:00:00.0780005","MCPLaunch","15","True","1","System.Diagnostics.ProcessStartInfo","16/07/2011 14:55:55",,"System.Diagnostics.ProcessThreadCollection","00:00:00.3744024","00:00:00.2964019","61681664","61681664","False",,,,"1122304","1122304",,
"Process","svchost","147","47009792","1687552","7360512","19536","C:\Windows\system32\svchost.exe","Microsoft Corporation","0,3588023","6.1.7600.16385 (win7_rtm.090713-1255)","6.1.7600.16385","Proceso host para los servicios de Windows","Sistema operativo Microsoft? Windows?","8",,"False",,"2040","147","2712",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","19536","19536","7360512","7360512","73096","73096","7745536","7745536","10891264","10891264","50155520","50155520","True","Normal","7360512","7360512","00:00:00.1560010","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","16/07/2011 14:54:15",,"System.Diagnostics.ProcessThreadCollection","00:00:00.3588023","00:00:00.2028013","47009792","47009792","False",,,,"1687552","1687552",,
"Process","btwdins","106","58568704","2469888","2646016","9016","C:\Program Files\ThinkPad\Bluetooth Software\btwdins.exe","Broadcom Corporation.","0,3588023","6.2.1.800","6.2.1.800","Bluetooth Support Server","Bluetooth Software","8",,"False",,"2672","106","1948",".","0","","System.Diagnostics.ProcessModule (btwdins.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","9016","9016","2646016","2646016","104408","104408","3076096","3076096","6512640","6512640","65740800","65740800","True","Normal","2646016","2646016","00:00:00.2184014","btwdins","15","True","0","System.Diagnostics.ProcessStartInfo","16/07/2011 14:54:13",,"System.Diagnostics.ProcessThreadCollection","00:00:00.3588023","00:00:00.1404009","58568704","58568704","False",,,,"2469888","2469888",,
"Process","SynTPLpr","84","56754176","1536000","3268608","8768","C:\Program Files\Synaptics\SynTP\SynTPLpr.exe","Synaptics Incorporated","0,312002","15.3.6 05May11","15.3.6 05May11","TouchPad Driver Helper Application","Synaptics Pointing Device Driver","8",,"False",,"2796","84","3236",".","0","","System.Diagnostics.ProcessModule (SynTPLpr.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","8768","8768","3268608","3268608","98704","98704","3584000","3584000","7278592","7278592","60850176","60850176","True","Normal","3268608","3268608","00:00:00.2028013","SynTPLpr","15","True","1","System.Diagnostics.ProcessStartInfo","16/07/2011 14:55:56",,"System.Diagnostics.ProcessThreadCollection","00:00:00.3120020","00:00:00.1092007","56754176","56754176","False",,,,"1536000","1536000",,
"Process","PWMDBSVC","106","41361408","1937408","1667072","9736","C:\Program Files (x86)\ThinkPad\Utilities\PWMDBSVC.EXE","Lenovo","0,2808018","1.0.0.1","1.0.0.1","Power Manager Dynamic Brightness Control Service","Power Manager","8",,"False",,"2904","106","3664",".","0","","System.Diagnostics.ProcessModule (PWMDBSVC.EXE)","1413120","204800","System.Diagnostics.ProcessModuleCollection","9736","9736","1667072","1667072","72264","72264","1990656","1990656","5607424","5607424","49225728","49225728","True","Normal","1667072","1667072","00:00:00.1872012","PWMDBSVC","15","True","0","System.Diagnostics.ProcessStartInfo","16/07/2011 14:55:59",,"System.Diagnostics.ProcessThreadCollection","00:00:00.2808018","00:00:00.0936006","41361408","41361408","False",,,,"1937408","1937408",,
"Process","TPHKSVC","207","57462784","1089536","2134016","15296","C:\Program Files\LENOVO\HOTKEY\TPHKSVC.exe","Lenovo Group Limited","0,2808018","2.10","2.10","On screen display Fn+Fx handler","On screen display","8",,"False",,"3188","207","1844",".","0","","System.Diagnostics.ProcessModule (TPHKSVC.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","15296","15296","2134016","2134016","101312","101312","2326528","2326528","6352896","6352896","61677568","61677568","True","Normal","2134016","2134016","00:00:00.1404009","TPHKSVC","15","True","0","System.Diagnostics.ProcessStartInfo","16/07/2011 14:54:13",,"System.Diagnostics.ProcessThreadCollection","00:00:00.2808018","00:00:00.1404009","57462784","57462784","False",,,,"1089536","1089536",,
"Process","inetinfo","137","77045760","1327104","9560064","14136","C:\Windows\system32\inetsrv\inetinfo.exe","Microsoft Corporation","0,2496016","7.5.7600.16385 (win7_rtm.090713-1255)","7.5.7600.16385","Internet Information Services","Internet Information Services","8",,"False",,"3016","137","2124",".","0","","System.Diagnostics.ProcessModule (inetinfo.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","14136","14136","9560064","9560064","119328","119328","9732096","9732096","15831040","15831040","78618624","78618624","True","Normal","9560064","9560064","00:00:00.0624004","inetinfo","15","True","0","System.Diagnostics.ProcessStartInfo","16/07/2011 14:54:14",,"System.Diagnostics.ProcessThreadCollection","00:00:00.2496016","00:00:00.1872012","77045760","77045760","False",,,,"1327104","1327104",,
"Process","micmute","105","48074752","1474560","6053888","10880","C:\Program Files\LENOVO\HOTKEY\MICMUTE.exe","Lenovo Group Limited","0,2340015","1.10","1.10","Microphone Mute Controll Service for ThinkPad","On screen display","8",,"False",,"2484","105","2184",".","0","","System.Diagnostics.ProcessModule (MICMUTE.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","10880","10880","6053888","6053888","72768","72768","6332416","6332416","5312512","5312512","54628352","54628352","True","Normal","6053888","6053888","00:00:00.1560010","micmute","15","True","0","System.Diagnostics.ProcessStartInfo","16/07/2011 14:54:14",,"System.Diagnostics.ProcessThreadCollection","00:00:00.2340015","00:00:00.0780005","48074752","48074752","False",,,,"1474560","1474560",,
"Process","svchost","97","43257856","1433600","5300224","18960","C:\Windows\system32\svchost.exe","Microsoft Corporation","0,2184014","6.1.7600.16385 (win7_rtm.090713-1255)","6.1.7600.16385","Proceso host para los servicios de Windows","Sistema operativo Microsoft? Windows?","8",,"False",,"3160","97","1876",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","18960","18960","5300224","5300224","73384","73384","5517312","5517312","9609216","9609216","45355008","45355008","True","Normal","5300224","5300224","00:00:00.0936006","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","16/07/2011 14:54:13",,"System.Diagnostics.ProcessThreadCollection","00:00:00.2184014","00:00:00.1248008","43257856","43257856","False",,,,"1433600","1433600",,
"Process","boinctray","41","72495104","1073152","2666496","7200","C:\Program Files\BOINC\boinctray.exe","Space Sciences Laboratory","0,2028013","6.10.60","6.10.60","BOINC System Tray for Windows","BOINC client","8",,"False",,"2588","41","556",".","0","","System.Diagnostics.ProcessModule (boinctray.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","7200","7200","2666496","2666496","132216","132216","2670592","2670592","5074944","5074944","75640832","75640832","True","Normal","2666496","2666496","00:00:00.1248008","boinctray","15","True","1","System.Diagnostics.ProcessStartInfo","16/07/2011 14:55:58",,"System.Diagnostics.ProcessThreadCollection","00:00:00.2028013","00:00:00.0780005","72495104","72495104","False",,,,"1073152","1073152",,
"Process","sqlwriter","85","43765760","1306624","2351104","8408","c:\Program Files\Microsoft SQL Server\90\Shared\sqlwriter.exe","Microsoft Corporation","0,2028013","2005.090.5000.00","9.00.5000.00","SQL Server VSS Writer - 64 Bit","Microsoft SQL Server","8",,"False",,"2812","85","6448",".","0","","System.Diagnostics.ProcessModule (sqlwriter.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","8408","8408","2351104","2351104","73688","73688","2670592","2670592","6524928","6524928","50057216","50057216","True","Normal","2351104","2351104","00:00:00.1248008","sqlwriter","15","True","0","System.Diagnostics.ProcessStartInfo","16/07/2011 14:57:14",,"System.Diagnostics.ProcessThreadCollection","00:00:00.2028013","00:00:00.0780005","43765760","43765760","False",,,,"1306624","1306624",,
"Process","OSE","164","63188992","6569984","2682880","14312","C:\Program Files (x86)\Common Files\Microsoft Shared\Source Engine\OSE.EXE","Microsoft Corporation","0,1872012","12.0.4518.1014","12.0.4518.1014","Office Source Engine","Office Source Engine","8",,"False",,"2056","164","13092",".","0","","System.Diagnostics.ProcessModule (OSE.EXE)","1413120","204800","System.Diagnostics.ProcessModuleCollection","14312","14312","2682880","2682880","104800","104800","2904064","2904064","7454720","7454720","69742592","69742592","True","Normal","2682880","2682880","00:00:00.1248008","OSE","15","True","0","System.Diagnostics.ProcessStartInfo","21/07/2011 8:14:52",,"System.Diagnostics.ProcessThreadCollection","00:00:00.1872012","00:00:00.0624004","63188992","63188992","False",,,,"6569984","6569984",,
"Process","CamMute","108","47628288","868352","1708032","9440","C:\Program Files\Lenovo\Communications Utility\CAMMUTE.exe","Lenovo Group Limited","0,1716011","1.4.4.0","1.4.4.0","Camera Mute Control Service for ThinkPad","ThinkVantage Communications Utility","8",,"False",,"2752","108","2156",".","0","","System.Diagnostics.ProcessModule (CAMMUTE.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","9440","9440","1708032","1708032","80952","80952","2555904","2555904","6856704","6856704","73728000","73728000","True","Normal","1708032","1708032","00:00:00.1404009","CamMute","15","True","0","System.Diagnostics.ProcessStartInfo","16/07/2011 14:54:14",,"System.Diagnostics.ProcessThreadCollection","00:00:00.1716011","00:00:00.0312002","47628288","47628288","False",,,,"868352","868352",,
"Process","lvvsst","169","37888000","876544","1769472","13728","C:\Program Files\LENOVO\VIRTSCRL\lvvsst.exe","Lenovo Group Limited","0,156001","1.00","1.00","Auto Scroll Start Service","Auto Scroll","8",,"False",,"2800","169","2276",".","0","","System.Diagnostics.ProcessModule (lvvsst.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","13728","13728","1769472","1769472","67480","67480","1839104","1839104","5709824","5709824","45948928","45948928","True","Normal","1769472","1769472","00:00:00.0624004","lvvsst","15","True","0","System.Diagnostics.ProcessStartInfo","16/07/2011 14:54:14",,"System.Diagnostics.ProcessThreadCollection","00:00:00.1560010","00:00:00.0936006","37888000","37888000","False",,,,"876544","876544",,
"Process","taskhost","121","93470720","1167360","5578752","11752","C:\Windows\system32\taskhost.exe","Microsoft Corporation","0,156001","6.1.7600.16385 (win7_rtm.090713-1255)","6.1.7600.16385","Proceso de host para tareas de Windows","Sistema operativo Microsoft? Windows?","8",,"False",,"2932","121","5348",".","0","","System.Diagnostics.ProcessModule (taskhost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","11752","11752","5578752","5578752","172432","172432","6074368","6074368","9576448","9576448","100442112","100442112","True","Normal","5578752","5578752","00:00:00.1092007","taskhost","15","True","1","System.Diagnostics.ProcessStartInfo","19/07/2011 12:16:09",,"System.Diagnostics.ProcessThreadCollection","00:00:00.1560010","00:00:00.0468003","93470720","93470720","False",,,,"1167360","1167360",,
"Process","NclMSBTSrvEx","91","76640256","5308416","1736704","9984","C:\Program Files (x86)\PC Connectivity Solution\Transports\NclMSBTSrvEx.exe","Nokia","0,1248008","7, 0, 21, 1","3.13","Microsoft Bluetooth Media Server","PC Connectivity Solution","13",,"False",,"3104","91","12036",".","0","","System.Diagnostics.ProcessModule (NclMSBTSrvEx.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","9984","9984","1736704","1736704","140224","140224","1740800","1740800","5935104","5935104","76640256","76640256","True","High","1736704","1736704","00:00:00.0936006","NclMSBTSrvEx","15","True","1","System.Diagnostics.ProcessStartInfo","21/07/2011 8:14:06",,"System.Diagnostics.ProcessThreadCollection","00:00:00.1248008","00:00:00.0312002","76640256","76640256","False",,,,"5308416","5308416",,
"Process","RegSrvc","95","57040896","1089536","2646016","8776","C:\Program Files\Common Files\Intel\WirelessCommon\RegSrvc.exe","Intel(R) Corporation","0,1248008","14, 0, 1, 0","14, 0, 1, 0","Intel(R) PROSet/Wireless Registry Service","Intel(R) PROSet/Wireless","8",,"False",,"2736","95","2420",".","0","","System.Diagnostics.ProcessModule (RegSrvc.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","8776","8776","2646016","2646016","102400","102400","2777088","2777088","6672384","6672384","62283776","62283776","True","Normal","2646016","2646016","00:00:00.0312002","RegSrvc","15","True","0","System.Diagnostics.ProcessStartInfo","16/07/2011 14:54:15",,"System.Diagnostics.ProcessThreadCollection","00:00:00.1248008","00:00:00.0936006","57040896","57040896","False",,,,"1089536","1089536",,
"Process","TPKNRSVC","57","27107328","770048","1183744","6664","C:\Program Files\Lenovo\Communications Utility\TPKNRSVC.exe","Lenovo Group Limited","0,1248008","1.4.4.0","1.4.4.0","Microphone volume control service","ThinkVantage Communications Utility","8",,"False",,"2604","57","2252",".","0","","System.Diagnostics.ProcessModule (TPKNRSVC.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","6664","6664","1183744","1183744","43512","43512","1236992","1236992","3203072","3203072","28418048","28418048","True","Normal","1183744","1183744","00:00:00.0780005","TPKNRSVC","15","True","0","System.Diagnostics.ProcessStartInfo","16/07/2011 14:54:14",,"System.Diagnostics.ProcessThreadCollection","00:00:00.1248008","00:00:00.0468003","27107328","27107328","False",,,,"770048","770048",,
"Process","tphkload","75","37605376","880640","1892352","7512","C:\Program Files\LENOVO\HOTKEY\TPHKLOAD.exe","Lenovo Group Limited","0,1092007","1.00","1.00","ThinkPad Message Client Loader","On screen display","8",,"False",,"3076","75","1824",".","0","","System.Diagnostics.ProcessModule (TPHKLOAD.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","7512","7512","1892352","1892352","67496","67496","1978368","1978368","4857856","4857856","40751104","40751104","True","Normal","1892352","1892352","00:00:00.0624004","tphkload","15","True","0","System.Diagnostics.ProcessStartInfo","16/07/2011 14:54:13",,"System.Diagnostics.ProcessThreadCollection","00:00:00.1092007","00:00:00.0468003","37605376","37605376","False",,,,"880640","880640",,
"Process","iviRegMgr","75","32129024","962560","1277952","7688","C:\Program Files (x86)\Common Files\InterVideo\RegMgr\iviRegMgr.exe","InterVideo","0,1092007","1, 0, 4, 0","1, 0, 4, 0","RegMgr Module","IviRegMgr Module","8",,"False",,"2820","75","3416",".","0","","System.Diagnostics.ProcessModule (iviRegMgr.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","7688","7688","1277952","1277952","53592","53592","1523712","1523712","4190208","4190208","38682624","38682624","True","Normal","1277952","1277952","00:00:00.0624004","iviRegMgr","15","True","0","System.Diagnostics.ProcessStartInfo","16/07/2011 14:57:00",,"System.Diagnostics.ProcessThreadCollection","00:00:00.1092007","00:00:00.0468003","32129024","32129024","False",,,,"962560","962560",,
"Process","WUDFHost","205","44707840","5566464","2211840","9784","C:\Windows\system32\WUDFHost.exe","Microsoft Corporation","0,1092007","6.1.7600.16385 (win7_rtm.090713-1255)","6.1.7600.16385","Windows Driver Foundation - proceso host del marco de controlador de modo usuario","Sistema operativo Microsoft? Windows?","8",,"False",,"2988","205","11912",".","0","","System.Diagnostics.ProcessModule (WUDFHost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","9784","9784","2211840","2211840","84648","84648","3330048","3330048","6467584","6467584","46809088","46809088","True","Normal","2211840","2211840","00:00:00.0936006","WUDFHost","15","True","0","System.Diagnostics.ProcessStartInfo","21/07/2011 8:14:59",,"System.Diagnostics.ProcessThreadCollection","00:00:00.1092007","00:00:00.0156001","44707840","44707840","False",,,,"5566464","5566464",,
